stn,ym,tavg,dtr,hot_days,vhot_days,heat_deg,trop_nights,night_heat_deg,germ_block_days,cold_days,vcold_days,frost_deg,sun_hours,dark_days,rad_mj,rain_sum,wet_days,humid_hot_days,rh,n_days,hot_streak3,hot_streak_max,wet_streak_max,sun_ratio
172,2018-02,-0.11071428571428564,10.239285714285714,0,0,0.0,0,0.0,0,25,13,147.1,163.9,4,256.90999999999997,48.1,6,0,74.61785714285715,28,0.0,0.0,2.0,0.5366732154551409
172,2018-03,8.283870967741937,11.883870967741935,0,0,0.0,0,0.0,0,9,0,15.1,199.4,9,353.52,77.6,9,0,84.68709677419355,31,0.0,0.0,4.0,0.537176724137931
172,2018-04,13.193333333333333,12.270000000000001,0,0,0.0,0,0.0,0,1,0,0.0,214.29999999999998,7,415.94,102.0,8,1,79.83999999999999,30,0.0,0.0,3.0,0.5455702647657841
172,2018-05,17.916129032258063,10.790322580645162,0,0,0.0,2,4.5,0,0,0,0.0,193.6,10,428.52,64.2,7,5,85.1258064516129,31,0.0,0.0,2.0,0.44515980685214995
172,2018-06,22.117241379310343,9.67,4,1,5.299999999999997,5,10.3,2,0,0,0.0,208.7,6,452.34,168.4,4,20,85.73103448275862,30,0.0,2.0,2.0,0.47988043228328353
172,2018-07,26.990322580645163,9.038709677419355,24,14,80.50000000000001,30,97.10000000000001,24,0,0,0.0,268.1,6,501.83,183.7,5,16,83.62903225806451,31,22.0,22.0,2.0,0.6054652213188799
172,2018-08,27.82903225806452,8.790322580645162,26,18,99.09999999999998,31,120.80000000000001,27,0,0,0.0,231.79999999999998,8,437.19,269.6,10,9,76.02903225806452,31,26.0,23.0,5.0,0.5552095808383233
172,2018-09,20.896666666666665,9.580000000000002,1,0,0.10000000000000142,7,6.800000000000004,1,0,0,0.0,176.6,11,339.42,118.10000000000001,9,9,79.24,30,0.0,1.0,4.0,0.47434864356701584
172,2018-10,13.312903225806451,11.319354838709677,0,0,0.0,0,0.0,0,0,0,0.0,229.8,5,323.63,150.6,8,0,76.18709677419355,31,0.0,0.0,2.0,0.6554478037649744
172,2018-11,8.41,11.973333333333333,0,0,0.0,0,0.0,0,3,0,2.0,197.3,7,233.1,43.4,5,0,75.55666666666666,30,0.0,0.0,2.0,0.6360412637008382
172,2018-12,1.929032258064516,8.783870967741937,0,0,0.0,0,0.0,0,21,10,108.6,151.4,12,190.55,47.199999999999996,8,0,71.08387096774193,31,0.0,0.0,3.0,0.4965562479501476
172,2019-01,0.3838709677419355,9.332258064516129,0,0,0.0,0,0.0,0,30,11,122.9,194.9,5,234.59,15.399999999999999,3,0,71.24516129032257,31,0.0,0.0,1.0,0.62368
172,2019-02,2.0535714285714284,10.439285714285715,0,0,0.0,0,0.0,0,26,4,86.5,161.1,7,253.57,31.5,2,0,68.37857142857142,28,0.0,0.0,1.0,0.5276776940714052
172,2019-03,6.787096774193548,12.603225806451613,0,0,0.0,0,0.0,0,14,0,29.4,214.2,6,371.54,17.4,6,0,69.43870967741935,31,0.0,0.0,3.0,0.577514154758695
172,2019-04,11.543333333333333,11.803333333333333,0,0,0.0,0,0.0,0,5,0,8.6,181.2,10,369.05,79.1,7,0,72.90666666666667,30,0.0,0.0,2.0,0.46189140963548303
172,2019-05,17.686666666666667,13.825806451612904,1,0,0.0,1,0.0,0,0,0,0.0,288.8,3,543.51,57.89999999999999,4,0,65.28,31,0.0,1.0,2.0,0.6642134314627415
172,2019-06,20.803333333333335,9.4,1,0,1.3999999999999986,3,2.0,0,0,0,0.0,207.0,7,447.02,72.2,5,9,80.99666666666667,30,0.0,1.0,2.0,0.4759714876983215
172,2019-07,24.76774193548387,7.529032258064516,13,0,18.600000000000005,17,59.900000000000006,13,0,0,0.0,165.0,13,393.61,142.9,10,21,84.54516129032258,31,12.0,5.0,4.0,0.3724604966139955
172,2019-08,25.993333333333332,8.47741935483871,20,9,48.5,25,79.0,19,0,0,0.0,209.2,8,411.07,238.8,9,24,83.72333333333333,31,17.0,11.0,2.0,0.5003587658454914
172,2019-09,21.772413793103446,8.473333333333334,0,0,0.0,12,19.799999999999997,3,0,0,0.0,157.5,13,349.06,247.5,10,18,85.5551724137931,30,0.0,0.0,8.0,0.4227053140096618
172,2019-10,15.661290322580646,10.861290322580645,0,0,0.0,0,0.0,0,0,0,0.0,211.0,7,550.39,119.8,4,2,81.10967741935484,31,0.0,0.0,3.0,0.6016538351867693
172,2019-11,9.396666666666667,12.056666666666667,0,0,0.0,0,0.0,0,6,0,7.6,179.3,7,414.75,44.599999999999994,4,0,75.63333333333334,30,0.0,0.0,2.0,0.5778279084756687
172,2019-12,4.04516129032258,9.329032258064515,0,0,0.0,0,0.0,0,19,2,55.0,148.9,11,204.0,32.4,5,0,72.5,31,0.0,0.0,1.0,0.4883568383076418
172,2020-01,3.293548387096774,8.387096774193548,0,0,0.0,0,0.0,0,17,3,52.0,125.4,14,177.44,58.0,7,0,77.74838709677418,31,0.0,0.0,3.0,0.4014084507042254
172,2020-02,4.020689655172413,10.303448275862069,0,0,0.0,0,0.0,0,20,3,65.8,181.8,5,257.76,41.6,8,0,77.00689655172413,29,0.0,0.0,3.0,0.5742261528742894
172,2020-03,7.425806451612903,12.393548387096773,0,0,0.0,0,0.0,0,11,1,19.9,243.2,6,404.36,42.9,5,0,68.51935483870967,31,0.0,0.0,2.0,0.6541151156535772
172,2020-04,9.79,12.273333333333333,0,0,0.0,0,0.0,0,2,0,2.1,288.2,2,503.29,33.900000000000006,4,0,65.90666666666667,30,0.0,0.0,2.0,0.7331467819893156
172,2020-05,17.60967741935484,10.30967741935484,0,0,0.0,0,0.0,0,0,0,0.0,204.9,11,437.58,100.3,8,2,78.07096774193548,31,0.0,0.0,3.0,0.47070985527222603
172,2020-06,22.38,9.04,6,1,9.599999999999998,8,7.800000000000001,1,0,0,0.0,166.4,10,423.26,136.4,10,15,82.67,30,3.0,3.0,5.0,0.38244081820271203
172,2020-07,22.980645161290322,6.196774193548387,2,0,0.5,17,30.20000000000001,7,0,0,0.0,74.4,20,299.53,454.2,17,22,88.90967741935484,31,0.0,1.0,6.0,0.168135593220339
172,2020-08,27.364516129032257,7.158064516129032,26,7,56.400000000000006,31,135.5,31,0,0,0.0,173.9,8,386.87,362.3,10,23,83.88709677419355,31,24.0,20.0,4.0,0.41682646212847557
172,2020-09,20.673333333333336,8.74,1,0,1.6000000000000014,5,10.400000000000002,1,0,0,0.0,155.2,9,322.06,227.9,10,16,84.79666666666667,30,0.0,1.0,3.0,0.4175410277105192
172,2020-10,14.02258064516129,11.883870967741935,0,0,0.0,0,0.0,0,0,0,0.0,212.9,5,335.68,10.2,3,2,72.6032258064516,31,0.0,0.0,2.0,0.6287655050206733
172,2020-11,8.958620689655174,10.186666666666667,0,0,0.0,0,0.0,0,2,0,1.5,152.6,10,192.64,58.300000000000004,5,0,69.6103448275862,30,0.0,0.0,3.0,0.49289405684754517
172,2020-12,1.1129032258064515,9.96774193548387,0,0,0.0,0,0.0,0,28,8,106.2,151.3,10,267.08,28.700000000000003,7,0,71.1032258064516,31,0.0,0.0,3.0,0.4965539875287167
172,2021-01,0.03548387096774192,9.738709677419354,0,0,0.0,0,0.0,0,24,17,172.6,141.9,12,277.59,46.2,12,0,75.44193548387096,31,0.0,0.0,3.0,0.45335463258785946
172,2021-02,3.825925925925926,10.755555555555555,0,0,0.0,0,0.0,0,18,6,69.2,155.7,10,327.95,33.0,9,0,66.92222222222223,28,0.0,0.0,5.0,0.5091563113145846
172,2021-03,8.264516129032257,11.912903225806453,0,0,0.0,0,0.0,0,4,0,5.9,206.6,5,500.63,86.0,8,0,70.48387096774194,31,0.0,0.0,2.0,0.5561238223418573
172,2021-04,13.186666666666667,12.243333333333334,0,0,0.0,0,0.0,0,1,0,0.0,225.5,8,606.8,29.299999999999997,5,0,55.276666666666664,30,0.0,0.0,2.0,0.5736453828542355
172,2021-05,17.129032258064516,11.329032258064515,0,0,0.0,0,0.0,0,0,0,0.0,206.0,9,616.6899999999999,93.5,8,0,65.7516129032258,31,0.0,0.0,3.0,0.47334558823529416
172,2021-06,22.67,9.396666666666667,7,0,4.399999999999995,5,1.7000000000000028,1,0,0,0.0,207.4,6,631.7,143.2,6,8,74.05666666666666,30,3.0,3.0,2.0,0.4767816091954023
172,2021-07,26.848387096774193,8.648387096774192,24,14,73.39999999999999,30,91.7,26,0,0,0.0,202.5,7,621.75,185.5,8,9,78.00967741935484,31,22.0,22.0,3.0,0.4574203749717642
172,2021-08,25.724999999999998,8.266666666666667,20,3,35.099999999999994,27,68.0,22,0,0,0.0,156.0,11,497.4,345.7,14,15,80.33214285714287,31,18.0,7.0,3.0,0.37374221370388117
172,2021-09,22.35,8.52,1,0,0.8999999999999986,9,3.6000000000000014,0,0,0,0.0,140.5,12,426.77,139.9,12,18,81.17666666666668,30,0.0,1.0,3.0,0.37768817204301075
172,2021-10,15.790322580645162,11.464516129032257,3,0,1.2999999999999972,1,2.3999999999999986,1,0,0,0.0,212.2,7,434.83,43.9,8,4,76.64193548387097,31,0.0,2.0,3.0,0.6059394631639063
172,2021-11,9.183333333333334,11.45,0,0,0.0,0,0.0,0,3,0,4.4,158.2,9,287.46,86.4,7,0,75.39666666666668,30,0.0,0.0,3.0,0.5104872539528881
172,2021-12,2.8225806451612905,10.119354838709677,0,0,0.0,0,0.0,0,24,6,77.9,135.5,13,251.42000000000002,23.2,6,0,73.02258064516128,31,0.0,0.0,2.0,0.4446997046275024
172,2022-01,-0.3870967741935484,9.53225806451613,0,0,0.0,0,0.0,0,30,15,145.9,174.1,9,319.71,7.3,2,0,66.45161290322581,31,0.0,0.0,1.0,0.556941778630838
172,2022-02,0.14642857142857144,10.664285714285715,0,0,0.0,0,0.0,0,28,14,138.4,180.7,7,386.39,5.1,1,0,61.35357142857142,28,0.0,0.0,1.0,0.5914893617021276
172,2022-03,7.519354838709678,12.358064516129033,0,0,0.0,0,0.0,0,10,1,26.400000000000002,176.9,12,446.68,91.8,7,0,66.1,31,0.0,0.0,3.0,0.47656250000000006
172,2022-04,13.333333333333334,12.923333333333334,0,0,0.0,0,0.0,0,4,0,3.9,258.8,4,643.51,38.3,4,0,56.90333333333333,30,0.0,0.0,2.0,0.6588594704684317
172,2022-05,17.56451612903226,13.287096774193548,0,0,0.0,0,0.0,0,0,0,0.0,182.7,2,782.1,1.5,1,0,60.37096774193548,31,0.0,0.0,1.0,0.42
172,2022-06,23.16,8.303333333333333,7,0,4.9999999999999964,12,37.7,7,0,0,0.0,170.9,11,589.25,130.4,8,4,75.00333333333333,30,0.0,2.0,2.0,0.39287356321839084
172,2022-07,26.62258064516129,7.783870967741935,20,7,44.900000000000006,31,94.4,26,0,0,0.0,178.6,11,579.39,120.5,13,16,79.65483870967742,31,17.0,12.0,4.0,0.40325129826145856
172,2022-08,26.309677419354838,6.761290322580645,17,2,27.79999999999999,25,110.6,24,0,0,0.0,148.9,11,507.23,126.9,9,18,80.78709677419356,31,13.0,9.0,3.0,0.35664670658682635
172,2022-09,21.646666666666665,9.82,6,0,7.099999999999998,7,18.900000000000002,5,0,0,0.0,159.8,10,472.34000000000003,81.9,5,5,77.13000000000001,30,4.0,4.0,3.0,0.4292237442922375
172,2022-10,14.064516129032258,12.219354838709679,1,0,0.5,1,3.1999999999999993,1,0,0,0.0,237.0,5,478.75,40.4,3,1,72.1,31,0.0,1.0,2.0,0.6761768901569187
172,2022-11,10.116666666666667,13.256666666666666,0,0,0.0,0,0.0,0,2,0,4.1,182.2,7,324.11,75.8,6,0,69.28,30,0.0,0.0,2.0,0.5875524024508222
172,2022-12,-0.4064516129032258,9.40967741935484,0,0,0.0,0,0.0,0,30,15,150.5,142.3,11,267.67,34.0,6,0,69.24838709677418,31,0.0,0.0,3.0,0.4667103968514267
172,2023-01,0.3387096774193548,10.690322580645162,0,0,0.0,0,0.0,0,29,13,162.8,165.4,8,299.87,28.200000000000003,3,0,69.74838709677418,31,0.0,0.0,1.0,0.5301282051282051
172,2023-02,1.8392857142857142,11.457142857142857,0,0,0.0,0,0.0,0,26,8,103.4,180.0,8,370.98,7.7,1,0,61.925,28,0.0,0.0,1.0,0.5895840157222404
172,2023-03,8.62258064516129,14.54516129032258,0,0,0.0,0,0.0,0,13,1,26.7,241.5,4,548.26,26.1,2,0,53.400000000000006,31,0.0,0.0,1.0,0.6511188999730386
172,2023-04,12.853333333333333,12.723333333333333,0,0,0.0,0,0.0,0,0,0,0.0,191.0,12,518.48,52.4,6,0,60.96666666666667,30,0.0,0.0,3.0,0.48662420382165605
172,2023-05,18.316129032258065,10.600000000000001,2,0,0.6999999999999993,2,1.1000000000000014,0,0,0,0.0,191.4,12,578.41,174.2,9,1,65.69677419354838,31,0.0,2.0,4.0,0.4402023919043238
172,2023-06,22.262962962962963,9.844444444444445,6,0,6.199999999999999,4,5.5,2,0,0,0.0,202.7,4,597.54,33.6,3,1,67.46296296296296,30,0.0,2.0,2.0,0.46597701149425286
172,2023-07,26.4,7.194444444444445,11,6,25.900000000000006,18,56.199999999999996,13,0,0,0.0,72.3,5,220.44,377.0,9,14,85.19375,31,10.0,7.0,4.0,0.16320541760722346
172,2023-08,26.66774193548387,8.62258064516129,24,11,68.89999999999998,28,94.2,26,0,0,0.0,232.0,6,615.23,164.29999999999998,9,19,82.49677419354839,31,24.0,12.0,3.0,0.5550239234449761
172,2023-09,22.776666666666664,8.906666666666666,6,0,8.400000000000002,10,14.500000000000004,4,0,0,0.0,158.8,12,467.62,174.3,11,18,83.75333333333333,30,5.0,5.0,4.0,0.42630872483221477
172,2023-10,15.051612903225807,12.116129032258065,0,0,0.0,0,0.0,0,0,0,0.0,213.20000000000002,5,459.88,14.1,4,0,76.41935483870968,31,0.0,0.0,3.0,0.6079270031365841
172,2023-11,8.96,9.87,0,0,0.0,0,0.0,0,7,0,11.7,138.0,12,283.07,70.2,7,1,70.57333333333332,30,0.0,0.0,3.0,0.4427333974975939
172,2023-12,3.3741935483870966,8.787096774193548,0,0,0.0,0,0.0,0,20,7,97.9,92.6,20,194.62,109.89999999999999,11,0,78.91935483870968,31,0.0,0.0,4.0,0.30370613315841255
172,2024-01,1.7161290322580647,8.90967741935484,0,0,0.0,0,0.0,0,23,9,98.2,138.1,14,283.22,48.400000000000006,11,0,75.20967741935483,31,0.0,0.0,4.0,0.4420614596670935
172,2024-02,4.86551724137931,8.644827586206896,0,0,0.0,0,0.0,0,13,1,38.9,107.69999999999999,16,266.78,97.10000000000001,10,0,78.61724137931034,29,0.0,0.0,5.0,0.34017687934301954
172,2024-03,6.52258064516129,11.261290322580646,0,0,0.0,0,0.0,0,15,2,38.9,190.9,7,467.86,61.3,4,0,70.31612903225808,31,0.0,0.0,2.0,0.5134480903711673
172,2024-04,14.33,11.96,0,0,0.0,0,0.0,0,0,0,0.0,189.9,9,528.28,64.5,8,0,74.50666666666666,30,0.0,0.0,4.0,0.48308318494021874
172,2024-05,16.18235294117647,11.329411764705881,0,0,0.0,0,0.0,0,0,0,0.0,126.8,5,352.75,88.1,5,0,72.55882352941177,30,0.0,0.0,2.0,0.31147138295259147
172,2024-06,22.823333333333334,10.610000000000001,10,1,19.500000000000004,8,10.199999999999996,2,0,0,0.0,206.0,9,598.6,100.39999999999999,5,6,76.37666666666668,30,6.0,6.0,2.0,0.4734543783038382
172,2024-07,27.090322580645164,6.061290322580645,21,5,37.3,31,136.89999999999998,27,0,0,0.0,137.8,12,490.57,291.4,15,23,84.26774193548387,31,18.0,12.0,4.0,0.3114124293785311
172,2024-08,28.299999999999997,9.112903225806452,31,23,106.60000000000001,30,134.4,31,0,0,0.0,253.2,1,629.01,49.6,5,20,81.5741935483871,31,31.0,31.0,4.0,0.6069031639501438
172,2024-09,25.80666666666667,9.746666666666666,19,10,58.60000000000001,21,66.0,20,0,0,0.0,206.7,7,509.28,165.70000000000002,6,16,80.73333333333333,30,18.0,12.0,2.0,0.5562432723358449
172,2024-10,16.46451612903226,10.296774193548387,0,0,0.0,0,0.0,0,0,0,0.0,157.2,13,369.46,89.2,10,2,82.53870967741935,31,0.0,0.0,2.0,0.44927122034867106
172,2024-11,9.973333333333333,11.156666666666666,0,0,0.0,0,0.0,0,4,0,6.1,161.0,9,299.75,55.0,6,0,72.55,30,0.0,0.0,4.0,0.5200258397932817
172,2024-12,2.47741935483871,8.5,0,0,0.0,0,0.0,0,24,3,60.9,127.1,14,248.99,18.5,6,0,72.66129032258064,31,0.0,0.0,2.0,0.41713160485723655
172,2025-01,0.06129032258064518,10.235483870967743,0,0,0.0,0,0.0,0,31,8,143.2,160.4,9,298.21,34.2,9,0,75.24193548387096,31,0.0,0.0,5.0,0.5124600638977636
172,2025-02,-0.5642857142857143,9.528571428571428,0,0,0.0,0,0.0,0,25,14,149.7,152.0,5,354.88,44.3,7,0,70.85357142857143,28,0.0,0.0,3.0,0.4970568999345978
172,2025-03,7.306451612903226,12.161290322580646,0,0,0.0,0,0.0,0,13,0,27.7,208.0,8,498.85,31.8,4,0,66.86774193548388,31,0.0,0.0,3.0,0.5598923283983849
172,2025-04,12.416666666666666,13.626666666666667,0,0,0.0,0,0.0,0,4,0,5.7,248.6,4,635.92,60.9,6,1,66.75333333333333,30,0.0,0.0,2.0,0.6324090562197914
172,2025-05,16.825806451612905,10.26774193548387,0,0,0.0,0,0.0,0,0,0,0.0,204.3,11,589.86,86.69999999999999,6,1,73.76774193548388,31,0.0,0.0,2.0,0.4693314955203308
172,2025-06,23.19,9.8,12,2,18.3,8,21.100000000000005,7,0,0,0.0,224.6,6,645.58,302.3,8,9,76.56333333333333,30,7.0,4.0,3.0,0.5162031716846701
172,2025-07,27.858064516129033,8.95483870967742,25,19,99.4,31,119.1,27,0,0,0.0,258.3,5,700.41,357.59999999999997,6,14,78.7709677419355,31,24.0,12.0,5.0,0.5834651005195393
172,2025-08,27.406451612903226,8.370967741935484,27,11,70.3,31,110.0,28,0,0,0.0,229.2,5,607.38,173.6,9,27,84.28709677419356,31,24.0,19.0,5.0,0.5492451473759885
172,2025-09,23.993333333333332,7.876666666666666,8,1,16.199999999999996,19,38.199999999999996,11,0,0,0.0,108.5,9,340.1,330.09999999999997,14,22,86.19,30,4.0,4.0,4.0,0.29182356105433027
172,2025-10,17.53548387096774,9.083870967741936,0,0,0.0,2,1.0,0,0,0,0.0,137.3,15,349.15,120.7,10,10,83.50645161290322,31,0.0,0.0,5.0,0.39217366466723796
172,2025-11,9.3,11.826666666666666,0,0,0.0,0,0.0,0,2,0,3.1,190.7,6,338.65,30.5,6,0,74.12333333333332,30,0.0,0.0,2.0,0.6155584247901872
172,2025-12,3.7419354838709675,10.30967741935484,0,0,0.0,0,0.0,0,20,4,68.4,156.0,9,270.22,37.3,6,0,70.23870967741935,31,0.0,0.0,2.0,0.5119789957335082
172,2026-01,-0.7838709677419355,9.745161290322581,0,0,0.0,0,0.0,0,30,20,176.9,173.4,7,320.74,12.5,3,0,69.42903225806452,31,0.0,0.0,1.0,0.5547024952015355
172,2026-02,2.335714285714286,11.553571428571429,0,0,0.0,0,0.0,0,24,9,96.6,176.4,6,369.94,21.900000000000002,6,0,72.66785714285714,28,0.0,0.0,2.0,0.5772251308900523
172,2026-03,6.512903225806451,13.112903225806452,0,0,0.0,0,0.0,0,16,1,30.5,224.1,5,543.47,100.7,6,0,72.65806451612903,31,0.0,0.0,2.0,0.6038803556992723
172,2026-04,13.086666666666668,12.18,0,0,0.0,0,0.0,0,1,0,0.8,182.79999999999998,11,556.49,76.3,5,0,70.93,30,0.0,0.0,2.0,0.465376782077393
172,2026-05,18.36774193548387,11.464516129032257,1,0,0.8000000000000007,2,2.400000000000002,0,0,0,0.0,247.2,8,691.09,106.3,7,3,74.92258064516129,31,0.0,1.0,3.0,0.5684065302368361
172,2026-06,22.509999999999998,10.28,8,0,5.799999999999997,5,7.100000000000001,1,0,0,0.0,218.0,7,663.54,41.900000000000006,5,4,73.72,30,4.0,4.0,4.0,0.5010342450011491
172,2026-07,27.383870967741935,7.070967741935484,23,9,56.30000000000001,30,130.9,25,0,0,0.0,182.5,11,605.55,193.9,9,18,81.68387096774192,31,21.0,15.0,3.0,0.41205689771957554
172,2026-08,29.339999999999996,9.475000000000001,8,7,38.2,8,42.39999999999999,5,0,0,0.0,47.7,1,111.75,17.1,1,0,77.88,10,6.0,6.0,1.0,0.34540188269370026
243,2015-01,0.6451612903225806,8.564516129032258,0,0,0.0,0,0.0,0,27,10,113.6,148.2,9,0.0,44.1,9,0,72.79032258064517,31,0.0,0.0,2.0,0.4756097560975609
243,2015-02,2.2214285714285715,8.403571428571428,0,0,0.0,0,0.0,0,19,6,69.2,138.6,10,0.0,20.5,4,0,67.30357142857143,28,0.0,0.0,2.0,0.4545752705805182
243,2015-03,5.806451612903226,12.187096774193549,0,0,0.0,0,0.0,0,18,1,48.4,237.1,5,0.0,41.0,4,0,61.00967741935484,31,0.0,0.0,1.0,0.6396007553277583
243,2015-04,12.573333333333332,11.473333333333333,0,0,0.0,0,0.0,0,0,0,0.0,177.0,12,0.0,129.2,14,0,67.84666666666666,30,0.0,0.0,6.0,0.4507257448433919
243,2015-05,17.429032258064513,11.35483870967742,1,0,1.0,0,0.0,0,0,0,0.0,262.5,6,0.0,44.1,5,0,63.803225806451614,31,0.0,1.0,2.0,0.6026170798898072
243,2015-06,21.69333333333333,8.543333333333333,2,0,1.8999999999999986,3,1.0999999999999979,1,0,0,0.0,176.8,11,0.0,120.3,5,3,72.31666666666666,30,0.0,2.0,2.0,0.4049473202015575
243,2015-07,24.84193548387097,7.245161290322581,14,3,20.8,22,73.0,17,0,0,0.0,157.0,13,0.0,123.6,11,12,77.9258064516129,31,7.0,4.0,3.0,0.3536832619959451
243,2015-08,25.567741935483873,8.541935483870969,18,6,38.19999999999999,25,64.1,18,0,0,0.0,204.9,9,0.0,59.4,5,4,75.73870967741935,31,15.0,10.0,2.0,0.48972275334608034
243,2015-09,20.959999999999997,11.04,2,0,1.5,2,1.5999999999999979,1,0,0,0.0,221.4,7,0.0,42.4,3,2,71.86666666666666,30,0.0,1.0,2.0,0.5937248592115849
243,2015-10,15.612903225806452,11.035483870967742,0,0,0.0,0,0.0,0,0,0,0.0,205.5,4,0.0,99.8,5,0,72.48387096774194,31,0.0,0.0,2.0,0.5861380490587563
243,2015-11,10.793333333333333,7.12,0,0,0.0,0,0.0,0,1,0,0.3,69.0,21,0.0,125.2,14,0,80.58,30,0.0,0.0,4.0,0.22279625443978043
243,2015-12,4.16774193548387,7.951612903225806,0,0,0.0,0,0.0,0,18,2,41.9,109.5,16,0.0,74.5,12,0,74.2741935483871,31,0.0,0.0,3.0,0.36007892140743175
243,2016-01,-0.5193548387096774,7.95483870967742,0,0,0.0,0,0.0,0,25,11,144.8,110.8,18,0.0,51.1,8,0,73.71612903225805,31,0.0,0.0,2.0,0.35581245985870263
243,2016-02,2.348275862068965,9.1,0,0,0.0,0,0.0,0,25,6,83.9,159.7,8,0.0,40.6,5,0,65.46206896551725,29,0.0,0.0,3.0,0.5052198671306548
243,2016-03,6.580645161290323,11.070967741935483,0,0,0.0,0,0.0,0,14,0,22.2,222.8,5,0.0,52.0,3,0,65.0225806451613,31,0.0,0.0,2.0,0.5992469069392147
243,2016-04,13.126666666666667,11.77,0,0,0.0,0,0.0,0,0,0,0.0,184.2,9,0.0,179.5,12,0,70.53333333333333,30,0.0,0.0,3.0,0.4681067344345616
243,2016-05,18.35483870967742,11.741935483870968,0,0,0.0,0,0.0,0,0,0,0.0,267.4,4,0.0,99.9,7,0,66.5741935483871,31,0.0,0.0,2.0,0.6130215497478221
243,2016-06,22.333333333333332,8.15,2,0,0.5,9,8.499999999999996,1,0,0,0.0,182.1,9,0.0,42.0,5,2,75.36666666666666,30,0.0,1.0,1.0,0.4169910693840165
243,2016-07,26.216129032258067,7.690322580645161,19,10,50.10000000000001,30,90.19999999999999,21,0,0,0.0,191.1,11,0.0,220.7,10,7,77.35483870967742,31,17.0,13.0,6.0,0.43089064261555804
243,2016-08,27.296774193548387,8.764516129032257,25,18,90.1,27,114.1,25,0,0,0.0,254.6,4,0.0,30.2,4,2,73.47741935483872,31,25.0,25.0,3.0,0.6095283696432846
243,2016-09,22.33,8.733333333333333,4,0,3.299999999999997,10,9.3,3,0,0,0.0,148.7,11,0.0,139.3,5,2,76.78666666666666,30,0.0,2.0,3.0,0.3997311827956989
243,2016-10,16.07741935483871,8.77741935483871,0,0,0.0,0,0.0,0,0,0,0.0,104.5,16,0.0,128.7,11,2,75.99354838709678,31,0.0,0.0,3.0,0.29891304347826086
243,2016-11,8.12,10.386666666666667,0,0,0.0,0,0.0,0,11,0,13.9,149.2,10,0.0,34.6,7,0,70.39666666666668,30,0.0,0.0,2.0,0.48284789644012943
243,2016-12,3.458064516129032,9.829032258064515,0,0,0.0,0,0.0,0,21,4,68.4,127.2,15,0.0,56.9,7,0,71.87096774193549,31,0.0,0.0,3.0,0.418558736426456
243,2017-01,0.5935483870967742,9.69032258064516,0,0,0.0,0,0.0,0,27,15,129.6,148.2,9,0.0,18.7,6,0,71.53870967741935,31,0.0,0.0,3.0,0.475
243,2017-02,1.6785714285714286,10.110714285714286,0,0,0.0,0,0.0,0,26,6,92.7,183.6,6,0.0,37.8,8,0,65.93214285714285,28,0.0,0.0,2.0,0.6011787819253438
243,2017-03,5.635483870967741,11.858064516129032,0,0,0.0,0,0.0,0,17,0,31.5,226.9,2,0.0,21.9,7,0,64.28064516129032,31,0.0,0.0,2.0,0.6109316101238558
243,2017-04,12.873333333333333,11.653333333333334,0,0,0.0,0,0.0,0,0,0,0.0,244.8,4,0.0,61.1,5,0,64.94666666666667,30,0.0,0.0,2.0,0.6224256292906178
243,2017-05,18.177419354838708,12.26774193548387,1,0,0.3999999999999986,0,0.0,0,0,0,0.0,279.2,3,0.0,38.3,5,0,65.02580645161291,31,0.0,1.0,2.0,0.6403669724770642
243,2017-06,21.736666666666668,9.806666666666667,1,0,0.3000000000000007,8,8.600000000000001,0,0,0,0.0,226.5,8,0.0,25.2,5,0,68.99,30,0.0,1.0,2.0,0.5187814933577645
243,2017-07,27.12,6.993548387096775,22,6,47.80000000000001,31,130.29999999999998,29,0,0,0.0,116.7,16,0.0,372.6,15,16,80.36666666666666,31,21.0,12.0,4.0,0.26313416009019164
243,2017-08,26.103225806451615,7.893548387096774,21,8,47.199999999999996,26,94.80000000000001,22,0,0,0.0,194.5,11,0.0,137.8,10,10,77.40645161290323,31,21.0,8.0,3.0,0.4650884744141559
243,2017-09,21.03103448275862,10.55,1,0,0.6000000000000014,1,0.5,0,0,0,0.0,205.2,6,0.0,105.0,4,4,74.98965517241379,30,0.0,1.0,2.0,0.5511684125705076
243,2017-10,15.474193548387097,10.412903225806453,0,0,0.0,0,0.0,0,0,0,0.0,177.6,9,0.0,35.5,6,2,73.25161290322582,31,0.0,0.0,2.0,0.5077186963979416
243,2017-11,7.24,11.220689655172414,0,0,0.0,0,0.0,0,9,0,12.5,179.1,7,0.0,10.6,4,0,66.57,30,0.0,0.0,3.0,0.5794241345842769
243,2017-12,0.9838709677419355,8.887096774193548,0,0,0.0,0,0.0,0,25,11,104.4,140.4,10,0.0,42.0,8,0,68.50645161290322,31,0.0,0.0,2.0,0.4618421052631579
243,2018-01,-1.696774193548387,8.435483870967742,0,0,0.0,0,0.0,0,27,14,178.2,148.1,11,0.0,34.6,6,0,70.66129032258064,31,0.0,0.0,4.0,0.47483167681949345
243,2018-02,-0.2571428571428572,9.882142857142856,0,0,0.0,0,0.0,0,25,12,142.0,165.5,4,0.0,31.5,5,0,62.385714285714286,28,0.0,0.0,2.0,0.54280091833388
