date,market_nm,market_cd,crop,county,qty
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,배,전주시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,배,전주시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,창원팔용,380101,수박,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,정읍,350402,참다래(키위),전주시,0.0
2026-08-04,정읍,350402,레몬,전주시,0.0
2026-08-04,정읍,350402,레몬,전주시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,광주서부,240004,오이,남원시,0.0
2026-08-04,전주,350101,배,전주시,0.0
2026-08-04,전주,350101,배,전주시,0.0
2026-08-04,광주각화,240001,토마토,장수군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주각화,240001,토마토,장수군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,호박,남원시,0.0
2026-08-04,광주서부,240004,호박,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주각화,240001,토마토,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주각화,240001,토마토,장수군,0.0
2026-08-04,전주,350101,사과,고창군,0.0
2026-08-04,전주,350101,사과,고창군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주각화,240001,토마토,장수군,0.0
2026-08-04,창원내서,380303,상추,남원시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,정읍,350402,복숭아,정읍시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,옥수수,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,정읍,350402,복숭아,정읍시,0.0
2026-08-04,전주,350101,사과,고창군,0.0
2026-08-04,정읍,350402,복숭아,정읍시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,사과,고창군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,호박,남원시,0.0
2026-08-04,정읍,350402,복숭아,정읍시,0.0
2026-08-04,광주서부,240004,오이,전주시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,정읍,350402,복숭아,정읍시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,전주시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,전주시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,진안군,0.0
2026-08-04,광주서부,240004,오이,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,진안군,0.0
2026-08-04,광주서부,240004,오이,장수군,0.0
2026-08-04,광주서부,240004,오이,장수군,0.0
2026-08-04,광주서부,240004,오이,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,광주서부,240004,호박,장수군,0.0
2026-08-04,광주서부,240004,호박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,광주서부,240004,오이,진안군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,오이,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,포도,남원시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,광주서부,240004,호박,무주군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,광주서부,240004,호박,무주군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,순천,360301,토마토,장수군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,광주각화,240001,포도,남원시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,대전오정,250001,수박,무주군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,전주,350101,포도,부안군,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,대전오정,250001,배,익산시,0.0
2026-08-04,대전오정,250001,배,익산시,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,포도,완주군,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,전주,350101,자두,전주시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,광주각화,240001,수박,부안군,0.0
2026-08-04,광주각화,240001,수박,부안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,순천,360301,방울토마토,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,창원내서,380303,멜론,고창군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,대전오정,250001,수박,진안군,0.0
2026-08-04,전주,350101,멜론,전주시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,광주서부,240004,상추,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대구북부,220001,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대구북부,220001,토마토,장수군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대구북부,220001,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대구북부,220001,토마토,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,대전오정,250001,자두,무주군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전오정,250001,자두,무주군,0.0
2026-08-04,대전오정,250001,자두,무주군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,대구북부,220001,멜론,고창군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전오정,250001,자두,무주군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주각화,240001,블루베리,순창군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주각화,240001,블루베리,순창군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주각화,240001,블루베리,장수군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주각화,240001,블루베리,장수군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,김제시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,김제시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,김제시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,김제시,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,서울가락,110001,망고,임실군,0.0
2026-08-04,서울가락,110001,망고,임실군,0.0
2026-08-04,서울가락,110001,망고,임실군,0.0
2026-08-04,서울가락,110001,망고,임실군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,김제시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,전주,350101,포도,김제시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,무주군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,광주서부,240004,상추,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,대전노은,250003,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,익산,350301,복숭아,익산시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,정읍시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,청주,330101,수박,진안군,0.0
2026-08-04,익산,350301,복숭아,정읍시,0.0
2026-08-04,전주,350101,포도,전주시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,광주서부,240004,상추,남원시,0.0
2026-08-04,익산,350301,복숭아,정읍시,0.0
