ym,actual,baseline_pred,model_pred,spike_prob,actual_spike,baseline_err_pct,model_err_pct
2026-01,23891.498324504188,14978.953835873643,9469.267917351615,0.02457636812307029,1,-37.30425094138797,-60.365533426425955
2026-02,9521.08175164319,9161.764565507006,11532.287354406253,0.07902013963817267,0,-3.7739113633193178,21.123708998885128
2026-03,7230.435742498636,8424.191096592054,7785.212681411743,0.0058803317524070975,0,16.510144016311944,7.672800902610495
2026-04,8579.872403394129,7700.416437894151,7264.649246812096,0.003320604180344411,0,-10.250221963115347,-15.329169185100483
2026-05,8685.241134201833,7284.784015040269,8561.96377329901,0.012187272714668795,0,-16.124562318099244,-1.419389041685505
2026-06,12372.57949566507,10379.187855053728,8979.09052000858,0.017126152442689002,0,-16.111366601522008,-27.427497853987948
2026-07,16672.514254395486,16142.206514305106,11834.92608179765,0.0903381116171863,0,-3.180730464516303,-29.015348847714854
