county,wk,q_all,q_graded,q_top,top_share,unrec,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
김제시,2023-11-13,4056.0,1620.0,1620.0,1.0,0.6005917159763314,8.971428571428572,0.0,7,46,9.66428571428571,0.0,10.353571428571428,0.0,0.0,-1.7964285714285708,-0.9973214285714302,-0.4113392857142859,0.0,0.0,0.0
김제시,2023-11-20,5715.0,2427.0,2427.0,1.0,0.5753280839895013,10.714285714285714,0.0,7,47,9.842857142857138,0.0,10.20357142857143,0.0,0.0,0.4267857142857139,-0.6848214285714302,-0.44330357142857046,0.0,0.0,0.0
김제시,2023-11-27,5880.0,3140.0,3140.0,1.0,0.4659863945578231,7.142857142857143,0.0,7,48,8.928571428571423,0.0,9.29642857142857,0.0,0.0054163456963284284,-1.9178571428571418,-0.7455357142857153,-0.8714285714285719,0.0,0.0,0.0
김제시,2023-12-04,5080.0,2316.0,2316.0,1.0,0.5440944881889764,10.9,0.0,7,49,9.021428571428565,0.0,9.432142857142857,0.0,0.003555555555555534,1.8392857142857135,-0.03928571428571814,-0.36205357142857153,0.0,0.0,0.0
김제시,2023-12-11,6550.0,2906.0,2906.0,1.0,0.5563358778625954,5.728571428571429,0.0,7,50,8.31428571428571,0.0,8.621428571428572,0.0,0.004981813104101285,-2.878571428571429,-0.5196428571428591,-0.6325892857142854,0.0,0.0,0.0
김제시,2023-12-18,3672.0,1840.0,1840.0,1.0,0.49891067538126366,7.314285714285715,0.0,7,51,6.521428571428565,0.0,7.771428571428571,0.0,0.001784121320249743,-1.1571428571428566,-2.017857142857146,-1.0285714285714294,0.0,0.0,0.0
김제시,2023-12-25,5072.0,1148.0,1148.0,1.0,0.7736593059936908,7.757142857142857,0.0,7,52,7.535714285714279,0.0,7.925,0.0,0.0032618825722273703,-0.7696428571428564,-0.9633928571428587,-0.7415178571428571,0.0,0.0,0.0
김제시,2024-01-01,5168.0,2600.0,2600.0,1.0,0.4969040247678018,6.942857142857143,0.0,7,1,7.349999999999994,0.0,6.935714285714286,0.0,0.0,-1.8553571428571427,-1.2866071428571448,-1.6263392857142849,0.0,0.0,0.0
김제시,2024-01-08,6280.0,1932.0,1932.0,1.0,0.6923566878980891,9.771428571428572,0.0,7,2,8.357142857142852,0.0,7.946428571428572,0.0,0.0,1.0107142857142861,-0.4223214285714292,-0.7174107142857133,0.0,0.0,0.0
김제시,2024-01-15,8516.0,2880.0,2880.0,1.0,0.6618130577736026,7.014285714285713,0.0,7,3,8.392857142857137,0.0,7.871428571428571,0.0,0.0,-2.2125000000000012,-0.6008928571428598,-0.9437500000000005,0.0,0.0,0.0
