county,wk,rel,ncell,dtr,nday,month,woy,lrel,y,hi
남원시,2021-08-09,1.0477349643247982,19,9.342857142857142,7,8,32,0.046630657278460545,-0.04029070907574716,False
남원시,2021-08-16,1.1439563880941803,15,8.714285714285714,7,8,33,0.13449276993563605,0.03860121673973235,False
남원시,2021-08-23,1.1672092885172063,17,6.928571428571429,7,8,34,0.15461567614303215,0.07813488852407802,False
남원시,2021-08-30,1.1371656763221263,13,6.742857142857142,7,8,35,0.12853891771708417,0.04631016078695824,False
남원시,2021-09-06,0.9970671349597523,15,7.885714285714285,7,9,36,-0.0029371743166664694,-0.05080373642824211,False
남원시,2021-09-13,1.0519743719261296,21,7.285714285714286,7,9,37,0.05066875273182813,-0.03268048314253023,False
남원시,2021-09-20,1.0952934543687576,13,9.757142857142856,7,9,38,0.09102232222156985,0.00677693568277421,False
남원시,2021-09-27,1.120999601412582,18,10.357142857142858,7,9,39,0.11422078852580446,0.04137377101063559,True
남원시,2022-06-06,1.1127480452288636,15,10.200000000000001,7,6,23,0.10683267220939766,0.050564644028195646,True
남원시,2022-06-13,1.1042800858405342,13,9.085714285714285,7,6,24,0.09919361662077433,0.05098113572794502,False
남원시,2022-06-20,1.0826086048676535,18,9.485714285714284,7,6,25,0.07937350368432122,0.022759862418044466,False
남원시,2022-06-27,1.1145676681785204,16,8.285714285714288,7,6,26,0.1084665881769646,0.03344210122004525,False
남원시,2022-07-04,1.050738274966317,22,8.285714285714286,7,7,27,0.049493036112604395,-0.03056673111058552,False
남원시,2022-07-11,1.094979610423174,23,7.900000000000001,7,7,28,0.09073574247699229,-0.009131170568838068,False
남원시,2022-07-18,1.1207659887560348,21,7.314285714285715,7,7,29,0.1140123700734762,0.010041537203252557,False
남원시,2022-07-25,1.0730743750409493,23,8.571428571428571,7,7,30,0.07052777628920802,-0.009553321063067818,False
남원시,2022-08-01,1.0505969914614675,24,7.471428571428571,7,8,31,0.04935856589519581,-0.03748468040855818,False
남원시,2022-08-08,1.0957832143031017,22,6.514285714285713,7,8,32,0.09146937179268105,0.004548005438473349,False
남원시,2022-08-15,1.1253233234986444,22,8.428571428571429,7,8,33,0.11807039303075982,0.02217883983485612,False
남원시,2022-08-22,1.1002867293014005,26,8.942857142857143,7,8,34,0.09557080883890036,0.019090021219946227,False
남원시,2022-08-29,1.0242753865137286,26,6.428571428571428,7,8,35,0.02398542260386272,-0.05824333432626322,False
