county,wk,rel,ncell,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,lrel,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
순창군,2024-09-09,1.2285886326319984,3,11.285714285714286,2.0,7,37,10.09999999999999,2.0,9.914285714285713,4.0,0.20586605741121833,0.13989711169601904,2.608163265306123,1.0642857142857114,0.9198979591836718,1.7142857142857144,1.7142857142857144,3.2857142857142856
순창군,2024-09-16,1.0336485414689374,3,8.1,0.0,7,38,9.692857142857134,2.0,9.717857142857142,2.0,0.03309481643893886,0.034990849586687224,-1.880357142857143,0.49196428571428363,0.6638392857142854,0.0,1.75,1.625
순창군,2024-09-23,1.0759336099169678,4,11.928571428571429,0.0,7,39,10.014285714285705,0.0,10.057142857142857,2.0,0.07318875901535689,0.026137794242293483,0.4875000000000007,-0.6964285714285747,0.26383928571428505,0.0,0.0,1.75
순창군,2024-09-30,1.0468862428187036,4,11.414285714285715,0.0,7,40,11.671428571428564,0.0,10.682142857142857,2.0,0.04582027538253804,0.0426881169947177,1.3035714285714288,0.8955357142857121,0.6937499999999996,0.0,0.0,1.75
순창군,2024-10-07,1.0135076375254692,6,11.642857142857142,0.0,7,41,11.52857142857142,0.0,10.771428571428572,0.0,0.013417222673797281,-0.009768534787896618,0.05178571428571388,0.6776785714285669,-0.009375000000000355,0.0,0.0,0.0
순창군,2024-10-14,1.0957550997662149,7,9.414285714285715,0.0,7,42,10.52857142857142,0.0,11.1,0.0,0.09144371443893293,0.0633055087213366,-2.9232142857142858,-1.4357142857142886,-0.2700892857142865,0.0,0.0,0.0
순창군,2024-10-21,0.9877498261552936,7,11.771428571428572,0.0,7,43,10.592857142857135,0.0,11.060714285714285,0.0,-0.012325825691367578,-0.008732153609923892,-1.3499999999999996,-2.1366071428571463,-0.7294642857142861,0.0,0.0,0.0
순창군,2024-10-28,1.117164221696627,7,10.928571428571429,0.0,7,44,11.34999999999999,0.0,10.939285714285715,0.0,0.11079352959990793,0.11188558522231638,-3.1017857142857146,-2.22589285714286,-1.8308035714285715,0.0,0.0,0.0
순창군,2024-11-04,1.1336133786346554,7,12.471428571428572,0.0,7,45,11.699999999999992,0.0,11.146428571428572,0.0,0.12541021122541104,0.07588495024307619,-0.6857142857142868,-1.8937500000000025,-2.015178571428571,0.0,0.0,0.0
순창군,2024-11-11,1.2711243881362841,7,13.085714285714285,0.0,7,46,12.77857142857142,0.0,12.064285714285715,0.0,0.23990185377299325,0.1974751486607107,-0.5732142857142861,-0.6294642857142883,-1.4276785714285705,0.0,0.0,0.0
순창군,2024-11-18,0.7933329584975615,5,13.257142857142856,0.0,7,47,13.171428571428562,0.0,12.435714285714287,0.0,-0.23151227346690337,-0.1671917278287866,0.4624999999999986,-0.05535714285714732,-0.9745535714285705,0.0,0.0,0.0
순창군,2024-11-25,0.9640859018924262,7,9.614285714285714,0.0,7,48,11.435714285714276,0.0,12.107142857142858,0.0,-0.0365748784947229,-0.027327457891482252,-1.3017857142857139,-0.4196428571428612,-0.5245535714285712,0.0,0.0,0.0
순창군,2024-12-02,1.2191996929951172,5,9.842857142857143,0.0,7,49,9.72857142857142,0.0,11.45,0.0,0.19819465414174622,0.2224261513171156,-1.286054421768707,-1.296088435374152,-0.6975340136054413,0.0,0.0,0.0
순창군,2024-12-09,0.9924714943891191,4,9.685714285714285,0.0,7,50,9.764285714285705,0.0,10.6,0.0,-0.0075569878517677425,0.0636460255770477,-0.757142857142858,-1.0063988095238123,-0.8023065476190485,0.0,0.0,0.0
순창군,2024-12-16,1.161882466991864,6,8.657142857142857,0.0,7,51,9.171428571428562,0.0,9.45,0.0,0.15004150614692918,0.1859272336510688,-1.9464285714285712,-1.3517857142857181,-1.3531994047619058,0.0,0.0,0.0
순창군,2024-12-23,0.8983608436222077,5,8.628571428571428,0.0,7,52,8.642857142857133,0.0,9.20357142857143,0.0,-0.1071834610778547,-0.08170982860140627,-2.0142857142857142,-1.9803571428571463,-1.4933779761904749,0.0,0.0,0.0
순창군,2024-12-30,0.9510881486468531,3,10.62857142857143,0.0,7,1,9.62857142857142,0.0,9.4,0.0,-0.05014853025185158,0.0230732412741442,-0.7035714285714274,-1.2955357142857178,-1.3133928571428566,0.0,0.0,0.0
순창군,2025-01-06,0.7387343488253877,4,9.142857142857142,0.0,7,2,9.885714285714277,0.0,9.264285714285714,0.0,-0.30281689650941995,-0.28041576580914596,-1.7892857142857146,-1.2464285714285737,-1.666517857142857,0.0,0.0,0.0
순창군,2025-01-13,0.8823159234016087,6,11.957142857142857,0.0,7,3,10.54999999999999,0.0,10.089285714285714,0.0,-0.1252050973122546,-0.14695422094179644,0.8428571428571434,-0.47321428571429003,-0.8843750000000004,0.0,0.0,0.0
순창군,2025-01-20,0.7956300711257113,5,14.042857142857143,0.0,7,4,12.999999999999991,0.0,11.442857142857143,0.0,-0.22862093592711932,-0.219558289712053,3.488888888888887,2.157142857142853,0.5218253968253972,0.0,0.0,0.0
순창군,2025-01-27,0.9822608573617396,5,7.757142857142857,0.0,7,5,10.899999999999991,0.0,10.725,0.0,-0.01789836704218455,-0.06166308575798814,-2.682539682539683,0.4031746031745982,-0.024603174603173628,0.0,0.0,0.0
순창군,2025-02-03,0.7937900716886875,4,8.657142857142857,0.0,7,6,8.207142857142848,0.0,10.603571428571428,0.0,-0.23093624603226662,-0.1785151335140819,-3.036507936507938,-2.8595238095238127,-0.3511904761904763,0.0,0.0,0.0
순창군,2025-02-10,0.7605084236674503,3,12.614285714285714,0.0,7,7,10.635714285714275,0.0,10.767857142857142,0.0,-0.2737680908583341,-0.30726942860688067,0.6031746031746028,-1.2166666666666721,-0.40674603174603163,0.0,0.0,0.0
순창군,2025-02-17,0.9173142725142259,6,7.942857142857143,0.0,7,8,10.278571428571418,0.0,9.242857142857144,0.0,-0.08630514732209006,-0.09090045014410328,-3.7777777777777786,-1.5873015873015923,-2.223412698412698,0.0,0.0,0.0
순창군,2025-02-24,0.9363799421863452,5,14.842857142857143,0.0,7,9,11.392857142857133,0.0,11.014285714285714,0.0,-0.06573396372898489,-0.09254871569781951,1.182539682539682,-1.297619047619051,-1.2571428571428562,0.0,0.0,0.0
순창군,2025-03-03,0.9409304947526118,7,9.485714285714284,0.0,7,10,12.164285714285704,0.0,11.221428571428572,0.0,-0.060886005299471246,-0.09613164962368939,-3.457142857142859,-1.137301587301593,-1.3623015873015873,0.0,0.0,0.0
순창군,2025-03-10,0.9931868891538675,8,14.357142857142858,0.0,7,11,11.92142857142856,0.0,11.657142857142857,0.0,-0.006836426045536704,0.00829492886330066,0.7682539682539691,-1.3444444444444503,-1.3210317460317462,0.0,0.0,0.0
순창군,2025-03-17,1.0383632379949017,8,15.7,0.0,7,12,15.028571428571418,0.0,13.596428571428572,0.0,0.03764566379372089,0.013493250041213867,1.7793650793650801,1.2738095238095184,0.06825396825396801,0.0,0.0,0.0
