crop_id,county_id,target_source,ym,forecast_price,pred_lower_90,pred_upper_90,reference_mape_pct,spike_prob,spike_threshold,lag1_actual,lag12_actual,months_beyond_actual
cucumber,muju,origin,2026-04,25209.634884191146,3261.738545455012,194842.62215921155,69.19802736370626,0.5428386739770268,23870.045977011494,False,True,6
cucumber,muju,origin,2026-05,18107.910233050905,1988.8035769379578,164871.19030280117,69.19802736370626,0.29309187496270117,23870.045977011494,False,True,7
cucumber,muju,origin,2026-06,19824.71719835247,1869.378956211868,210240.63135442135,69.19802736370626,0.35722206823077807,23870.045977011494,False,True,8
cucumber,muju,origin,2026-07,15144.932641977874,1237.5139498784797,185346.5851860258,69.19802736370626,0.18500566223435655,23870.045977011494,False,True,9
cucumber,muju,origin,2026-08,16048.588961930003,1145.2022907301725,224901.05875073388,69.19802736370626,0.2170316371574177,23870.045977011494,False,True,10
cucumber,muju,origin,2026-09,25932.27604877355,1626.7618479359073,413387.45552894805,69.19802736370626,0.5648492912603824,23870.045977011494,False,True,11
cucumber,muju,origin,2026-10,20556.282129969753,1140.1365902624073,370622.90484832146,69.19802736370626,0.38419086891697596,23870.045977011494,False,True,12
cucumber,muju,origin,2026-11,20647.305715846116,1017.6301307507997,418925.52160290553,69.19802736370626,0.3875207921638161,23870.045977011494,False,False,13
cucumber,muju,origin,2026-12,20096.83565788815,884.1092387308576,456824.54810667975,69.19802736370626,0.3672928958149141,23870.045977011494,False,False,14
cucumber,muju,origin,2027-01,21325.057906351005,840.7237123847452,540912.6541932363,69.19802736370626,0.41209991797745227,23870.045977011494,False,False,15
cucumber,muju,origin,2027-02,52835.800709048315,1873.4350285648532,1490108.7008631388,69.19802736370626,0.9412804913658297,23870.045977011494,False,False,16
cucumber,muju,origin,2027-03,65238.23531485183,2087.266216216786,2039043.8526380789,69.19802736370626,0.9762092449508342,23870.045977011494,False,False,17
cucumber,muju,origin,2027-04,58587.62441297539,1696.4513584119409,2023346.9809408886,69.19802736370626,0.9615718105864287,23870.045977011494,False,False,18
cucumber,muju,origin,2027-05,64861.53846153846,1704.396885418602,2468333.0552815367,69.19802736370626,0.9755622788839906,23870.045977011494,False,False,19
cucumber,muju,origin,2027-06,67195.19687448189,1606.4421860459427,2810679.7258069827,69.19802736370626,0.9792911707811667,23870.045977011494,False,False,20
cucumber,muju,origin,2027-07,63999.13698549133,1395.2710529603107,2935551.1434122715,69.19802736370626,0.9740101800384418,23870.045977011494,False,False,21
cucumber,muju,origin,2027-08,64846.7015020421,1292.0297805250354,3254642.237415106,69.19802736370626,0.9755364196550265,23870.045977011494,False,False,22
cucumber,muju,origin,2027-09,72781.52194316796,1327.9597714799042,3988938.558327405,69.19802736370626,0.9859784037724697,23870.045977011494,False,False,23
cucumber,muju,origin,2027-10,69457.84283559577,1162.750330242916,4149121.101833129,69.19802736370626,0.9823360900423915,23870.045977011494,False,False,24
cucumber,muju,origin,2027-11,69808.18825485485,1074.0989581296217,4536996.43830877,69.19802736370626,0.9827634720689097,23870.045977011494,False,False,25
cucumber,muju,origin,2027-12,69073.56897414045,978.4712750479034,4876134.897870921,69.19802736370626,0.981854381642761,23870.045977011494,False,False,26
cucumber,namwon,origin,2026-09,24950.311620335488,17024.217392985214,36566.617752916805,19.199860964423586,0.3164452923152945,27879.20096454948,True,True,1
cucumber,namwon,origin,2026-10,22039.408508416465,12835.949897761055,37841.80612029234,19.199860964423586,0.15588236837878022,27879.20096454948,False,True,2
cucumber,namwon,origin,2026-11,22183.122822582238,11441.605697503146,43008.90549559455,19.199860964423586,0.16266716101404122,27879.20096454948,False,True,3
cucumber,namwon,origin,2026-12,25534.593931654454,11888.069087259548,54846.20609693882,19.199860964423586,0.3526981470670639,27879.20096454948,False,True,4
cucumber,namwon,origin,2027-01,29288.969469333417,12459.398887581565,68851.13321402433,19.199860964423586,0.5840598082350926,27879.20096454948,False,True,5
cucumber,namwon,origin,2027-02,28248.92010905488,11075.541127574248,72050.78994659854,19.199860964423586,0.522606025974675,27879.20096454948,False,True,6
cucumber,namwon,origin,2027-03,25250.488872150214,9184.420170203468,69420.51609867245,19.199860964423586,0.3349824493278649,27879.20096454948,False,True,7
cucumber,namwon,origin,2027-04,17627.206358923322,5979.152711194295,51966.96238220062,19.199860964423586,0.024255024587103602,27879.20096454948,False,True,8
cucumber,namwon,origin,2027-05,14674.66209888981,4661.671396925511,46194.956568285575,19.199860964423586,0.0028742668451433584,27879.20096454948,False,True,9
cucumber,namwon,origin,2027-06,14473.40256389942,4321.202971097893,48477.0984324922,19.199860964423586,0.002392067802781339,27879.20096454948,False,True,10
cucumber,namwon,origin,2027-07,17750.713289074327,4996.0508380407855,63067.3771114952,19.199860964423586,0.026018637518280485,27879.20096454948,False,True,11
cucumber,namwon,origin,2027-08,19537.457014999363,5197.525417623961,73441.14668850372,19.199860964423586,0.06299739052911635,27879.20096454948,False,True,12
cucumber,namwon,origin,2027-09,23576.357675758598,5941.873573646928,93547.03265995982,19.199860964423586,0.23532583441723987,27879.20096454948,False,False,13
cucumber,namwon,origin,2027-10,21885.57308476756,5236.122569305234,91475.76339341812,19.199860964423586,0.14878243306468353,27879.20096454948,False,False,14
cucumber,namwon,origin,2027-11,22415.12848754765,5100.254482597856,98512.33636039065,19.199860964423586,0.17392178546040504,27879.20096454948,False,False,15
cucumber,namwon,origin,2027-12,25378.091338744904,5500.772516599311,117083.10388298742,19.199860964423586,0.3429212527818607,27879.20096454948,False,False,16
cucumber,sunchang,origin,2026-08,8808.665281935293,4286.1714444985855,18103.00522363946,58.609757993152094,0.00903721713674055,24803.030303030304,True,True,1
cucumber,sunchang,origin,2026-09,23852.960747522277,8612.295404839508,66064.12224354505,58.609757993152094,0.46446421087939216,24803.030303030304,False,True,2
cucumber,sunchang,origin,2026-10,19741.992329847086,5669.37544718949,68745.89005124931,58.609757993152094,0.3011252618708158,24803.030303030304,False,True,3
cucumber,sunchang,origin,2026-11,19522.416488280818,4622.239404229434,82454.56632842569,58.609757993152094,0.29228953244089406,24803.030303030304,False,True,4
cucumber,sunchang,origin,2026-12,19579.973454313353,3910.9234922207734,98026.811630089,58.609757993152094,0.29460348275883674,24803.030303030304,False,True,5
cucumber,sunchang,origin,2027-01,35996.67437336431,6165.419254359789,210165.84801199756,58.609757993152094,0.8024945444547663,24803.030303030304,False,True,6
cucumber,sunchang,origin,2027-02,46153.839088079556,6862.928681958223,310388.89682305855,58.609757993152094,0.9219296498617606,24803.030303030304,False,True,7
cucumber,sunchang,origin,2027-03,25664.24105789964,3345.6590025797027,196868.02168724325,58.609757993152094,0.5310648594275128,24803.030303030304,False,True,8
cucumber,sunchang,origin,2027-04,19078.739548048827,2198.0014374216557,165604.21505877952,58.609757993152094,0.27451761704022193,24803.030303030304,False,True,9
cucumber,sunchang,origin,2027-05,16881.000371695023,1730.2523058182983,164697.4678726961,58.609757993152094,0.1897843280074899,24803.030303030304,False,True,10
cucumber,sunchang,origin,2027-06,14717.801562388224,1349.796060586798,160478.8228050307,58.609757993152094,0.1166602651187909,24803.030303030304,False,True,11
cucumber,sunchang,origin,2027-07,12692.596482470874,1046.740318659913,153908.28326273174,58.609757993152094,0.06301876796915806,24803.030303030304,False,True,12
cucumber,sunchang,origin,2027-08,10978.225123452823,817.6537248154166,147399.10453953865,58.609757993152094,0.031352085785349426,24803.030303030304,False,False,13
cucumber,sunchang,origin,2027-09,24083.583423821787,1626.2184367087161,356667.33166921715,58.609757993152094,0.4732033576583987,24803.030303030304,False,False,14
cucumber,sunchang,origin,2027-10,20058.010100720658,1232.1441846948462,326523.28696438373,58.609757993152094,0.31387318135354536,24803.030303030304,False,False,15
cucumber,sunchang,origin,2027-11,20384.16238500987,1142.6957025389404,363626.1825569362,58.609757993152094,0.32705242550860836,24803.030303030304,False,False,16
cucumber,sunchang,origin,2027-12,20688.848966277714,1061.357318544543,403284.0439979376,58.609757993152094,0.3393691128869243,24803.030303030304,False,False,17
cucumber,wanju,origin,2026-09,26755.647177756946,15281.128993036264,46846.319812288646,30.174466086924145,0.2298381783092016,34415.47726588377,True,True,1
cucumber,wanju,origin,2026-10,24846.481383867427,11252.351176163773,54863.87933453575,30.174466086924145,0.16933612209836846,34415.47726588377,False,True,2
cucumber,wanju,origin,2026-11,26543.54671876855,10060.515643515653,70032.18297916584,30.174466086924145,0.22280510057240166,34415.47726588377,False,True,3
cucumber,wanju,origin,2026-12,35624.66021434397,11620.657294955216,109212.10248050369,30.174466086924145,0.5403890640503328,34415.47726588377,False,True,4
cucumber,wanju,origin,2027-01,37630.04704076489,10754.465320562153,131668.13951994418,30.174466086924145,0.603435245206668,34415.47726588377,False,True,5
cucumber,wanju,origin,2027-02,35028.55606166033,8882.992899209403,138129.09158962462,30.174466086924145,0.5206784305820502,34415.47726588377,False,True,6
cucumber,wanju,origin,2027-03,30071.81387611855,6832.098383057762,132362.5538008109,30.174466086924145,0.34596692946720076,34415.47726588377,False,True,7
cucumber,wanju,origin,2027-04,19884.359035170022,4078.19850675077,96951.56662557008,30.174466086924145,0.05358245641149795,34415.47726588377,False,True,8
cucumber,wanju,origin,2027-05,15458.700836982822,2880.0029781572475,82976.10571230654,30.174466086924145,0.009375372457898323,34415.47726588377,False,True,9
cucumber,wanju,origin,2027-06,14651.114579854286,2492.3839298869093,86124.43526778746,30.174466086924145,0.0060703654533618145,34415.47726588377,False,True,10
cucumber,wanju,origin,2027-07,17843.943265920185,2784.1243302434177,114364.97566527133,30.174466086924145,0.026863135178477493,34415.47726588377,False,True,11
cucumber,wanju,origin,2027-08,19239.766561114193,2763.900313135495,133929.80042258895,30.174466086924145,0.04383220215089534,34415.47726588377,False,True,12
cucumber,wanju,origin,2027-09,25595.05279310281,3396.796735055124,192860.1498938642,30.174466086924145,0.19225455860520246,34415.47726588377,False,False,13
cucumber,wanju,origin,2027-10,24073.053557901338,2960.2987147121075,195761.294196942,30.174466086924145,0.146936389040208,34415.47726588377,False,False,14
cucumber,wanju,origin,2027-11,26283.519460545223,3002.9044784292105,230051.7383071147,30.174466086924145,0.2142778198647326,34415.47726588377,False,False,15
cucumber,wanju,origin,2027-12,35198.32604426783,3745.2596830058455,330797.39755836024,30.174466086924145,0.5263332599288199,34415.47726588377,False,False,16
grape,gimje,origin,2026-09,10953.968042279512,7406.62035674216,16200.292453501532,28.76811256545901,0.1783648385437846,13639.142657119393,True,True,1
grape,gimje,origin,2026-10,10392.609991275061,5975.538871304622,18074.745183135175,28.76811256545901,0.12657025835303126,13639.142657119393,False,True,2
grape,gimje,origin,2026-11,11171.050972354922,5671.913508854545,22001.812903552884,28.76811256545901,0.20070025748826115,13639.142657119393,False,True,3
grape,gimje,origin,2026-12,6856.506645722609,3134.7299342963797,14997.04420099926,28.76811256545901,0.0019198746890697338,13639.142657119393,False,True,4
grape,gimje,origin,2027-01,10983.219546521781,4578.3270707526235,26348.29485593474,28.76811256545901,0.1813047233682652,13639.142657119393,False,True,5
grape,gimje,origin,2027-02,10974.742578226022,4208.236779557464,28621.244708334372,28.76811256545901,0.18045045857445519,13639.142657119393,False,True,6
grape,gimje,origin,2027-03,11221.858177361915,3984.8839286820726,31601.94956907404,28.76811256545901,0.20609456724575803,13639.142657119393,False,True,7
grape,gimje,origin,2027-04,15287.76131885632,5054.1576708528455,46242.25466691506,28.76811256545901,0.6842697864506538,13639.142657119393,False,True,8
grape,gimje,origin,2027-05,11940.888126694495,3691.3266165263026,38626.9826722654,28.76811256545901,0.28808757952275343,13639.142657119393,False,True,9
grape,gimje,origin,2027-06,14180.651707339068,4113.985171626207,48879.826848128796,28.76811256545901,0.5650035056763688,13639.142657119393,False,True,10
grape,gimje,origin,2027-07,12307.2654292737,3361.2172996086815,45063.668559670274,28.76811256545901,0.332892181369399,13639.142657119393,False,True,11
grape,gimje,origin,2027-08,11376.285341818417,2932.726807272513,44129.53428104519,28.76811256545901,0.22285270705178561,13639.142657119393,False,True,12
grape,gimje,origin,2027-09,11732.078264701075,2861.5841273764368,48099.81265001783,28.76811256545901,0.26332126903228426,13639.142657119393,False,False,13
grape,gimje,origin,2027-10,10879.951543014708,2516.0954112072695,47046.445477022025,28.76811256545901,0.17102687832623797,13639.142657119393,False,False,14
grape,gimje,origin,2027-11,11576.463856363862,2543.0625129856403,52698.08144053893,28.76811256545901,0.2453267729705193,13639.142657119393,False,False,15
grape,gimje,origin,2027-12,7081.482361879515,1480.1939929933958,33878.932544644114,28.76811256545901,0.0029317373238716415,13639.142657119393,False,False,16
grape,iksan,origin,2026-09,12026.84478170241,7022.494863458969,20597.380021708806,36.01011404032158,0.002597238940740043,30000.0,True,True,1
grape,iksan,origin,2026-10,13028.42051507277,6087.601799135609,27882.858754275076,36.01011404032158,0.005383911363191718,30000.0,False,True,2
grape,iksan,origin,2026-11,13446.989975582977,5295.580956579765,34145.74168274363,36.01011404032158,0.007074458225048819,30000.0,False,True,3
grape,iksan,origin,2026-12,15038.401458757578,5127.210202824503,44108.49360343711,36.01011404032158,0.017365774535290535,30000.0,False,True,4
grape,iksan,origin,2027-01,15604.784832823603,4685.7328512638405,51968.244329815345,36.01011404032158,0.022834636181834678,30000.0,False,True,5
grape,iksan,origin,2027-02,16821.32555915034,4503.101824334668,62836.019393972136,36.01011404032158,0.03845430116015092,30000.0,False,True,6
grape,iksan,origin,2027-03,19979.588299583822,4812.597641172983,82945.63110901849,36.01011404032158,0.10696554729141139,30000.0,False,True,7
grape,iksan,origin,2027-04,18911.228093893762,4128.845868453156,86618.52716562222,36.01011404032158,0.07914385376547117,30000.0,False,True,8
grape,iksan,origin,2027-05,17885.556504706212,3560.5872329654712,89842.80135628425,36.01011404032158,0.05689938621997248,30000.0,False,True,9
grape,iksan,origin,2027-06,17536.57047309242,3199.2339115650375,96126.54543515238,36.01011404032158,0.05033700451219514,30000.0,False,True,10
grape,iksan,origin,2027-07,14951.077194318092,2510.2040190811363,89050.41485523703,36.01011404032158,0.01661553727981946,30000.0,False,True,11
grape,iksan,origin,2027-08,12911.378362142936,2002.3946181351873,83252.1670307237,36.01011404032158,0.004972496100060564,30000.0,False,True,12
grape,iksan,origin,2027-09,12833.74280181148,1844.5024058393835,89295.06070668159,36.01011404032158,0.0047133862650793334,30000.0,False,False,13
grape,iksan,origin,2027-10,13887.925588945285,1855.0716311301733,103971.44451321026,36.01011404032158,0.009266044693502118,30000.0,False,False,14
grape,iksan,origin,2027-11,14909.964411632029,1855.7276983573204,119795.0749740485,36.01011404032158,0.016270571622477137,30000.0,False,False,15
grape,iksan,origin,2027-12,16268.851031230472,1891.1055939814921,139958.0831016034,36.01011404032158,0.03067134928597759,30000.0,False,False,16
grape,jeongeup,origin,2026-09,12078.027529210758,5746.88313053724,25383.976963306657,36.01903440850686,0.006609284798682835,36971.42857142858,True,True,1
grape,jeongeup,origin,2026-10,11944.134433184077,4178.11889651972,34145.11431850542,36.01903440850686,0.0061657131734912385,36971.42857142858,False,True,2
grape,jeongeup,origin,2026-11,18782.031880370992,5188.549247638619,67989.08610452536,36.01903440850686,0.0668120423200057,36971.42857142858,False,True,3
grape,jeongeup,origin,2026-12,24194.12089802383,5477.502026101722,106865.40748662845,36.01903440850686,0.1738255929192727,36971.42857142858,False,True,4
grape,jeongeup,origin,2027-01,32562.991661981287,6186.5716912189355,171395.15694666476,36.01903440850686,0.3892742426602569,36971.42857142858,False,True,5
grape,jeongeup,origin,2027-02,24826.27508058645,4025.271807748541,153118.5877163629,36.01903440850686,0.1888806155341476,36971.42857142858,False,True,6
grape,jeongeup,origin,2027-03,31296.714792390558,4386.0699416317075,223317.08564406747,36.01903440850686,0.3560424677022659,36971.42857142858,False,True,7
grape,jeongeup,origin,2027-04,38368.90317549982,4694.956880241257,313564.6968530264,36.01903440850686,0.5327455675740544,36971.42857142858,False,True,8
grape,jeongeup,origin,2027-05,32703.238552614403,3522.895922236087,303585.9802382014,36.01903440850686,0.3929292066736223,36971.42857142858,False,True,9
grape,jeongeup,origin,2027-06,30316.458562821877,2894.960508981207,317478.479219304,36.01903440850686,0.33013599934691396,36971.42857142858,False,True,10
grape,jeongeup,origin,2027-07,15217.438211147466,1295.7432335583242,178716.291710172,36.01903440850686,0.024644297338560217,36971.42857142858,False,True,11
grape,jeongeup,origin,2027-08,14338.802042285879,1094.2576935681093,187891.0655290399,36.01903440850686,0.01796109901955656,36971.42857142858,False,True,12
grape,jeongeup,origin,2027-09,14463.375263821628,993.6876116672274,210518.09599512446,36.01903440850686,0.01882484581172572,36971.42857142858,False,False,13
grape,jeongeup,origin,2027-10,14531.887429070146,902.4005720601541,234015.5345525312,36.01903440850686,0.0193114726871374,36971.42857142858,False,False,14
grape,jeongeup,origin,2027-11,21345.682260508394,1202.3375112311705,378960.2727274291,36.01903440850686,0.1118817625228512,36971.42857142858,False,False,15
grape,jeongeup,origin,2027-12,27123.00533736498,1390.218969669618,529166.5806470446,36.01903440850686,0.24633642710599035,36971.42857142858,False,False,16
grape,jeonju,origin,2026-09,14855.005231367511,8320.031103333074,26522.879263702922,33.24464375785082,0.00888034463600429,34250.0,True,True,1
grape,jeonju,origin,2026-10,13651.458651800016,6013.867027360152,30988.76687395118,33.24464375785082,0.004522635207461878,34250.0,False,True,2
grape,jeonju,origin,2026-11,13603.155546414306,4984.247287284446,37126.13563376393,33.24464375785082,0.0043913695223626315,34250.0,False,True,3
grape,jeonju,origin,2026-12,17854.92567724502,5600.958157875317,56918.541784086,33.24464375785082,0.03225964244998314,34250.0,False,True,4
grape,jeonju,origin,2027-01,18506.171262854303,5062.805585114268,67645.96606613813,33.24464375785082,0.040326466732075184,34250.0,False,True,5
grape,jeonju,origin,2027-02,20877.49781137847,5046.899398243311,86363.89998497441,33.24464375785082,0.08004616352846994,34250.0,False,True,6
grape,jeonju,origin,2027-03,16253.76772670747,3506.6451523277688,75338.38008627335,33.24464375785082,0.017206424653977703,34250.0,False,True,7
grape,jeonju,origin,2027-04,19940.575946221245,3869.788451968198,102751.50024409783,33.24464375785082,0.06238451340554463,34250.0,False,True,8
grape,jeonju,origin,2027-05,19441.95839334442,3415.8314410347657,110658.19631135845,33.24464375785082,0.05403567085095895,34250.0,False,True,9
grape,jeonju,origin,2027-06,18722.188993039083,2994.056514953744,117072.05890750831,33.24464375785082,0.04326649010533479,34250.0,False,True,10
grape,jeonju,origin,2027-07,16319.177619207489,2386.4101003318897,111596.72770837034,33.24464375785082,0.017697801445002437,34250.0,False,True,11
grape,jeonju,origin,2027-08,16378.93549640443,2198.9001392947885,122001.68766254846,33.24464375785082,0.01815535883952113,34250.0,False,True,12
grape,jeonju,origin,2027-09,15263.195592900818,1887.7985780857825,123405.71839150994,33.24464375785082,0.010905491287710567,34250.0,False,False,13
grape,jeonju,origin,2027-10,14860.872755727603,1698.5959274765378,130016.52452447519,33.24464375785082,0.008907302584685084,34250.0,False,False,14
grape,jeonju,origin,2027-11,15194.181135965397,1609.392722771995,143447.36193095948,33.24464375785082,0.010541238426079014,34250.0,False,False,15
grape,jeonju,origin,2027-12,16917.096517016573,1664.693907724811,171916.3824881155,33.24464375785082,0.022659150442057352,34250.0,False,False,16
grape,muju,origin,2026-09,6124.677367495237,4095.652578987746,9158.900109925711,23.79903858721315,0.0002949407356760414,14195.082663286004,True,True,1
grape,muju,origin,2026-10,5553.7972987987,3143.705915770764,9811.561660843625,23.79903858721315,6.247403765546888e-05,14195.082663286004,False,True,2
grape,muju,origin,2026-11,5815.7393005583035,2896.7535441395676,11676.113655055487,23.79903858721315,0.00013224221596896957,14195.082663286004,False,True,3
grape,muju,origin,2026-12,6336.444994481496,2833.5146111198974,14169.87052423238,23.79903858721315,0.00048815290588932747,14195.082663286004,False,True,4
grape,muju,origin,2027-01,6818.641577677841,2772.8245128253157,16767.694006521506,23.79903858721315,0.0013612624065757473,14195.082663286004,False,True,5
grape,muju,origin,2027-02,7396.33710238557,2760.219430357643,19819.36723234975,23.79903858721315,0.0038494987670125713,14195.082663286004,False,True,6
grape,muju,origin,2027-03,7975.880517425643,2750.4696610444753,23128.657235976432,23.79903858721315,0.00922135740174368,14195.082663286004,False,True,7
grape,muju,origin,2027-04,9102.76410738241,2916.601287687708,28409.887475686282,23.79903858721315,0.0346577755878148,14195.082663286004,False,True,8
grape,muju,origin,2027-05,9291.313400860789,2778.4129221664966,31071.157215069285,23.79903858721315,0.04158813604017675,14195.082663286004,False,True,9
